BASE_YM,MENU_CODE,MENU_NM,NTT_CNT,NTT_PER_AVRG_MENTN_CNT
202302,CNVNC_M02001,간장·마늘치킨,974747,0.0023
202302,KOREA_M01001,간장·양념게장,974747,0.0240
202302,KOREA_M01002,갈비찜·뼈찜,974747,0.0069
202302,KOREA_M02001,갈비탕,974747,0.0110
202302,KOREA_M02002,감자탕,974747,0.0107
202302,CNVNC_M01001,감자튀김·사이드메뉴,974747,0.0274
202302,BARFD_M01001,견과류,974747,0.0001
202302,KOREA_M01003,계란찜·계란말이,974747,0.0465
202302,CNVNC_M01002,고로케·소시지빵·피자빵,974747,0.0079
202302,KOREA_M06001,고추장찌개·돼지찌개,974747,0.0414
202302,BARFD_M01002,골뱅이,974747,0.0054
202302,KOREA_M01004,곰장어 요리,974747,0.0031
202302,KOREA_M05001,곱창·막창·내장부위,974747,0.0563
202302,KOREA_M01005,공기밥·돌솥밥,974747,0.0075
202302,BARFD_M01003,과일안주,974747,0.0006
202302,KOREA_M02003,국·탕,974747,0.0258
202302,KOREA_M02004,국밥,974747,0.0128
202302,KOREA_M03001,국수·칼국수·수제비,974747,0.1186
202302,KOREA_M01006,굴요리,974747,0.0062
202302,FORGN_M01001,그라탕,974747,0.0018
202302,KOREA_M05002,기타동물,974747,0.0003
202302,CNVNC_M02002,기타시즈닝치킨,974747,0.0597
202302,SNACK_M01001,김밥·주먹밥,974747,0.0313
202302,KOREA_M06002,김치찌개·참치찌개,974747,0.0266
202302,SPECL_M01001,나베·전골,974747,0.0486
202302,KOREA_M01008,낙지·오징어·쭈꾸미 요리,974747,0.0940
202302,KOREA_M05003,닭갈비,974747,0.0214
202302,CNVNC_M01003,닭강정,974747,0.0068
202302,KOREA_M05004,닭똥집·모래집,974747,0.0024
202302,KOREA_M05005,닭발,974747,0.0146
202302,KOREA_M05006,닭볶음탕,974747,0.0145
202302,SPECL_M01002,덮밥,974747,0.0352
202302,CNVNC_M01004,도넛·꽈배기,974747,0.0189
202302,SPECL_M01003,도시락,974747,0.0023
202302,SPECL_M01004,돈가스,974747,0.0492
202302,FORGN_M01003,돈부리,974747,0.0168
202302,FORGN_M01004,동남아음식,974747,0.0065
202302,KOREA_M05007,돼지갈비·주물럭·양념고기,974747,0.0317
202302,KOREA_M05008,돼지고기 구이,974747,0.1613
202302,KOREA_M06003,된장찌개·청국장,974747,0.0614
202302,SPECL_M01005,두부요리,974747,0.0225
202302,CNVNC_M01005,떡·모찌,974747,0.0567
202302,SNACK_M01002,떡볶이,974747,0.0493
202302,DRINK_M01001,라떼류음료,974747,0.1059
202302,DRINK_M01002,라떼류커피,974747,0.0355
202302,SNACK_M01003,라면,974747,0.0713
202302,FORGN_M01006,리소토·필라프,974747,0.0246
202302,FORGN_M01007,마라탕,974747,0.0182
202302,CNVNC_M01006,마카롱·와플·파이·타르트·카페디저트,974747,0.0613
202302,ALCHL_M01003,막걸리,974747,0.0216
202302,CNVNC_M01007,만두,974747,0.0487
202302,KOREA_M02005,매운탕·해물탕,974747,0.0222
202302,ALCHL_M01004,맥주,974747,0.0114
202302,CNVNC_M01008,머핀·카스텔라,974747,0.0078
202302,FORGN_M01008,멕시칸음식,974747,0.0025
202302,SPECL_M01006,면류,974747,0.0046
202302,KOREA_M03002,물냉면,974747,0.0306
202302,KOREA_M01009,민물고기 요리,974747,0.0021
202302,KOREA_M01010,민물장어 요리,974747,0.0044
202302,SPECL_M01007,바닷가재·게요리,974747,0.0318
202302,CNVNC_M02003,반반치킨,974747,0.0007
202302,KOREA_M04001,백반,974747,0.0125
202302,KOREA_M05009,백숙·토종닭,974747,0.0037
202302,SPECL_M01010,버섯요리,974747,0.0013
202302,BARFD_M01004,번데기,974747,0.0029
202302,CNVNC_M01009,베이글·식사용빵,974747,0.0130
202302,CNVNC_M02004,베이크류치킨,974747,0.0011
202302,KOREA_M05010,보쌈,974747,0.0181
202302,KOREA_M01011,복어요리,974747,0.0022
202302,SPECL_M01011,볶음밥,974747,0.0930
202302,KOREA_M06004,부대찌개,974747,0.0081
202302,KOREA_M05011,불닭,974747,0.0088
202302,BUFFT_M01001,뷔페·식권,974747,0.0143
202302,KOREA_M03003,비빔냉면,974747,0.0112
202302,KOREA_M01012,비빔밥,974747,0.0328
202302,CNVNC_M01010,빙수,974747,0.0080
202302,FORGN_M01009,사시미,974747,0.0193
202302,KOREA_M02006,사철탕·보신탕,974747,0.0002
202302,ALCHL_M01005,사케,974747,0.0222
202302,KOREA_M05012,삼계탕,974747,0.0065
202302,KOREA_M01013,새우구이,974747,0.0273
202302,CNVNC_M01011,샌드위치,974747,0.0302
202302,FORGN_M01010,샐러드,974747,0.1035
202302,KOREA_M01014,생선구이,974747,0.0212
202302,KOREA_M06005,생선찌개,974747,0.0010
202302,KOREA_M01015,생선찜·해물찜,974747,0.0044
202302,SPECL_M01012,샤브샤브,974747,0.0213
202302,KOREA_M02007,설렁탕·곰탕,974747,0.0174
202302,KOREA_M05013,소고기구이,974747,0.0854
202302,FORGN_M01011,소바,974747,0.0193
202302,CNVNC_M01012,소보로·슈크림·브라우니·달콤한빵·과자류,974747,0.1063
202302,BARFD_M01005,소시지,974747,0.0125
202302,KOREA_M05014,수육,974747,0.0257
202302,SNACK_M01004,순대,974747,0.0271
202302,KOREA_M02008,순대국,974747,0.0096
202302,KOREA_M06006,순두부찌개,974747,0.0121
202302,DRINK_M01004,쉐이크·스무디·요거트,974747,0.0010
202302,FORGN_M01012,스시,974747,0.0755
202302,FORGN_M01013,스테이크,974747,0.0555
202302,FORGN_M01014,스튜,974747,0.0041
202302,FORGN_M01015,스프,974747,0.0210
202302,CNVNC_M01013,식빵·바게트,974747,0.0137
202302,FORGN_M01016,쌀국수,974747,0.0247
202302,KOREA_M01016,쌈밥,974747,0.0101
202302,KOREA_M01017,아구·아귀요리,974747,0.0105
202302,DRINK_M01005,아메리카노,974747,0.0025
202302,CNVNC_M01014,아이스크림,974747,0.0510
202302,CNVNC_M01015,약과·한과,974747,0.0011
202302,SPECL_M01013,양고기요리,974747,0.0078
202302,CNVNC_M02005,양념치킨,974747,0.0037
202302,KOREA_M01018,어죽,974747,0.0010
202302,DRINK_M01006,에스프레소·드립커피·냉침커피,974747,0.0156
202302,FORGN_M01017,오꼬노미야끼·타코야끼,974747,0.0100
202302,KOREA_M05015,오리로스·주물럭·훈제,974747,0.0072
202302,KOREA_M05016,오리탕·오리백숙,974747,0.0053
202302,SPECL_M01014,오므라이스,974747,0.0040
202302,BARFD_M01006,오징어·먹태·노가리류,974747,0.0019
202302,KOREA_M05017,옻닭,974747,0.0004
202302,ALCHL_M01008,와인,974747,0.0070
202302,SPECL_M01015,우동,974747,0.0500
202302,KOREA_M02009,육개장,974747,0.0084
202302,KOREA_M05018,육회,974747,0.0422
202302,BARFD_M01008,은행·꼬치구이,974747,0.0104
202302,FORGN_M01018,인도음식,974747,0.0040
