BASE_YM,MENU_CODE,MENU_NM,NTT_CNT,NTT_PER_AVRG_MENTN_CNT
202106,CNVNC_M02001,간장·마늘치킨,575619,0.0078
202106,KOREA_M01001,간장·양념게장,575619,0.0223
202106,KOREA_M01002,갈비찜·뼈찜,575619,0.0076
202106,KOREA_M02001,갈비탕,575619,0.0121
202106,KOREA_M02002,감자탕,575619,0.0090
202106,CNVNC_M01001,감자튀김·사이드메뉴,575619,0.0271
202106,BARFD_M01001,견과류,575619,0.0001
202106,KOREA_M01003,계란찜·계란말이,575619,0.0418
202106,CNVNC_M01002,고로케·소시지빵·피자빵,575619,0.0088
202106,KOREA_M06001,고추장찌개·돼지찌개,575619,0.0339
202106,BARFD_M01002,골뱅이,575619,0.0050
202106,KOREA_M01004,곰장어 요리,575619,0.0036
202106,KOREA_M05001,곱창·막창·내장부위,575619,0.0603
202106,KOREA_M01005,공기밥·돌솥밥,575619,0.0091
202106,BARFD_M01003,과일안주,575619,0.0009
202106,KOREA_M02003,국·탕,575619,0.0243
202106,KOREA_M02004,국밥,575619,0.0107
202106,KOREA_M03001,국수·칼국수·수제비,575619,0.1167
202106,KOREA_M01006,굴요리,575619,0.0013
202106,FORGN_M01001,그라탕,575619,0.0018
202106,KOREA_M05002,기타동물,575619,0.0003
202106,CNVNC_M02002,기타시즈닝치킨,575619,0.0380
202106,SNACK_M01001,김밥·주먹밥,575619,0.0349
202106,KOREA_M06002,김치찌개·참치찌개,575619,0.0233
202106,SPECL_M01001,나베·전골,575619,0.0364
202106,KOREA_M01008,낙지·오징어·쭈꾸미 요리,575619,0.0875
202106,KOREA_M05003,닭갈비,575619,0.0175
202106,CNVNC_M01003,닭강정,575619,0.0075
202106,KOREA_M05004,닭똥집·모래집,575619,0.0024
202106,KOREA_M05005,닭발,575619,0.0152
202106,KOREA_M05006,닭볶음탕,575619,0.0152
202106,SPECL_M01002,덮밥,575619,0.0350
202106,CNVNC_M01004,도넛·꽈배기,575619,0.0187
202106,SPECL_M01003,도시락,575619,0.0034
202106,SPECL_M01004,돈가스,575619,0.0562
202106,FORGN_M01003,돈부리,575619,0.0160
202106,FORGN_M01004,동남아음식,575619,0.0067
202106,KOREA_M05007,돼지갈비·주물럭·양념고기,575619,0.0262
202106,KOREA_M05008,돼지고기 구이,575619,0.1255
202106,KOREA_M06003,된장찌개·청국장,575619,0.0555
202106,SPECL_M01005,두부요리,575619,0.0216
202106,CNVNC_M01005,떡·모찌,575619,0.0648
202106,SNACK_M01002,떡볶이,575619,0.0613
202106,DRINK_M01001,라떼류음료,575619,0.0644
202106,DRINK_M01002,라떼류커피,575619,0.0570
202106,SNACK_M01003,라면,575619,0.0704
202106,FORGN_M01006,리소토·필라프,575619,0.0254
202106,FORGN_M01007,마라탕,575619,0.0179
202106,CNVNC_M01006,마카롱·와플·파이·타르트·카페디저트,575619,0.0694
202106,ALCHL_M01003,막걸리,575619,0.0259
202106,CNVNC_M01007,만두,575619,0.0552
202106,KOREA_M02005,매운탕·해물탕,575619,0.0229
202106,ALCHL_M01004,맥주,575619,0.0114
202106,CNVNC_M01008,머핀·카스텔라,575619,0.0079
202106,FORGN_M01008,멕시칸음식,575619,0.0018
202106,SPECL_M01006,면류,575619,0.0024
202106,KOREA_M03002,물냉면,575619,0.0351
202106,KOREA_M01009,민물고기 요리,575619,0.0030
202106,KOREA_M01010,민물장어 요리,575619,0.0049
202106,SPECL_M01007,바닷가재·게요리,575619,0.0240
202106,CNVNC_M02003,반반치킨,575619,0.0016
202106,KOREA_M04001,백반,575619,0.0125
202106,KOREA_M05009,백숙·토종닭,575619,0.0066
202106,SPECL_M01010,버섯요리,575619,0.0016
202106,BARFD_M01004,번데기,575619,0.0025
202106,CNVNC_M01009,베이글·식사용빵,575619,0.0063
202106,CNVNC_M02004,베이크류치킨,575619,0.0014
202106,KOREA_M05010,보쌈,575619,0.0179
202106,KOREA_M01011,복어요리,575619,0.0018
202106,SPECL_M01011,볶음밥,575619,0.0786
202106,KOREA_M06004,부대찌개,575619,0.0090
202106,KOREA_M05011,불닭,575619,0.0073
202106,BUFFT_M01001,뷔페·식권,575619,0.0123
202106,KOREA_M03003,비빔냉면,575619,0.0278
202106,KOREA_M01012,비빔밥,575619,0.0326
202106,CNVNC_M01010,빙수,575619,0.0194
202106,FORGN_M01009,사시미,575619,0.0162
