BASE_YM,MENU_CODE,MENU_NM,NTT_CNT,NTT_PER_AVRG_MENTN_CNT
202208,CNVNC_M02001,간장·마늘치킨,952874,0.0089
202208,KOREA_M01001,간장·양념게장,952874,0.0247
202208,KOREA_M01002,갈비찜·뼈찜,952874,0.0072
202208,KOREA_M02001,갈비탕,952874,0.0114
202208,KOREA_M02002,감자탕,952874,0.0112
202208,CNVNC_M01001,감자튀김·사이드메뉴,952874,0.0283
202208,BARFD_M01001,견과류,952874,0.0002
202208,KOREA_M01003,계란찜·계란말이,952874,0.0423
202208,CNVNC_M01002,고로케·소시지빵·피자빵,952874,0.0076
202208,KOREA_M06001,고추장찌개·돼지찌개,952874,0.0347
202208,BARFD_M01002,골뱅이,952874,0.0060
202208,KOREA_M01004,곰장어 요리,952874,0.0037
202208,KOREA_M05001,곱창·막창·내장부위,952874,0.0584
202208,KOREA_M01005,공기밥·돌솥밥,952874,0.0078
202208,BARFD_M01003,과일안주,952874,0.0021
202208,KOREA_M02003,국·탕,952874,0.0252
202208,KOREA_M02004,국밥,952874,0.0136
202208,KOREA_M03001,국수·칼국수·수제비,952874,0.1232
202208,KOREA_M01006,굴요리,952874,0.0014
202208,FORGN_M01001,그라탕,952874,0.0018
202208,KOREA_M05002,기타동물,952874,0.0003
202208,CNVNC_M02002,기타시즈닝치킨,952874,0.0467
202208,SNACK_M01001,김밥·주먹밥,952874,0.0411
202208,KOREA_M06002,김치찌개·참치찌개,952874,0.0251
202208,SPECL_M01001,나베·전골,952874,0.0399
202208,KOREA_M01008,낙지·오징어·쭈꾸미 요리,952874,0.0939
202208,KOREA_M05003,닭갈비,952874,0.0214
202208,CNVNC_M01003,닭강정,952874,0.0097
202208,KOREA_M05004,닭똥집·모래집,952874,0.0023
202208,KOREA_M05005,닭발,952874,0.0157
202208,KOREA_M05006,닭볶음탕,952874,0.0157
202208,SPECL_M01002,덮밥,952874,0.0335
202208,CNVNC_M01004,도넛·꽈배기,952874,0.0232
202208,SPECL_M01003,도시락,952874,0.0026
202208,SPECL_M01004,돈가스,952874,0.0508
202208,FORGN_M01003,돈부리,952874,0.0159
202208,FORGN_M01004,동남아음식,952874,0.0082
202208,KOREA_M05007,돼지갈비·주물럭·양념고기,952874,0.0279
202208,KOREA_M05008,돼지고기 구이,952874,0.1394
202208,KOREA_M06003,된장찌개·청국장,952874,0.0538
202208,SPECL_M01005,두부요리,952874,0.0206
202208,CNVNC_M01005,떡·모찌,952874,0.0503
202208,SNACK_M01002,떡볶이,952874,0.0529
202208,DRINK_M01001,라떼류음료,952874,0.0611
202208,DRINK_M01002,라떼류커피,952874,0.0613
202208,SNACK_M01003,라면,952874,0.0741
202208,FORGN_M01006,리소토·필라프,952874,0.0247
202208,FORGN_M01007,마라탕,952874,0.0216
202208,CNVNC_M01006,마카롱·와플·파이·타르트·카페디저트,952874,0.0642
202208,ALCHL_M01003,막걸리,952874,0.0269
202208,CNVNC_M01007,만두,952874,0.0520
202208,KOREA_M02005,매운탕·해물탕,952874,0.0239
202208,ALCHL_M01004,맥주,952874,0.0126
202208,CNVNC_M01008,머핀·카스텔라,952874,0.0078
202208,FORGN_M01008,멕시칸음식,952874,0.0023
202208,SPECL_M01006,면류,952874,0.0037
202208,KOREA_M03002,물냉면,952874,0.0343
202208,KOREA_M01009,민물고기 요리,952874,0.0028
202208,KOREA_M01010,민물장어 요리,952874,0.0052
202208,SPECL_M01007,바닷가재·게요리,952874,0.0253
202208,CNVNC_M02003,반반치킨,952874,0.0019
202208,KOREA_M04001,백반,952874,0.0139
202208,KOREA_M05009,백숙·토종닭,952874,0.0077
202208,SPECL_M01010,버섯요리,952874,0.0017
202208,BARFD_M01004,번데기,952874,0.0026
202208,CNVNC_M01009,베이글·식사용빵,952874,0.0121
202208,CNVNC_M02004,베이크류치킨,952874,0.0020
202208,KOREA_M05010,보쌈,952874,0.0175
202208,KOREA_M01011,복어요리,952874,0.0022
202208,SPECL_M01011,볶음밥,952874,0.0893
202208,KOREA_M06004,부대찌개,952874,0.0083
202208,KOREA_M05011,불닭,952874,0.0094
202208,BUFFT_M01001,뷔페·식권,952874,0.0135
202208,KOREA_M03003,비빔냉면,952874,0.0245
202208,KOREA_M01012,비빔밥,952874,0.0378
202208,CNVNC_M01010,빙수,952874,0.0314
202208,FORGN_M01009,사시미,952874,0.0157
202208,KOREA_M02006,사철탕·보신탕,952874,0.0003
202208,ALCHL_M01005,사케,952874,0.0164
202208,KOREA_M05012,삼계탕,952874,0.0126
202208,KOREA_M01013,새우구이,952874,0.0271
202208,CNVNC_M01011,샌드위치,952874,0.0332
202208,FORGN_M01010,샐러드,952874,0.1096
202208,KOREA_M01014,생선구이,952874,0.0215
202208,KOREA_M06005,생선찌개,952874,0.0007
202208,KOREA_M01015,생선찜·해물찜,952874,0.0047
202208,SPECL_M01012,샤브샤브,952874,0.0177
202208,KOREA_M02007,설렁탕·곰탕,952874,0.0165
