BASE_YM,MENU_CODE,MENU_NM,NTT_CNT,NTT_PER_AVRG_MENTN_CNT
202112,CNVNC_M02001,간장·마늘치킨,614822,0.0085
202112,KOREA_M01001,간장·양념게장,614822,0.0211
202112,KOREA_M01002,갈비찜·뼈찜,614822,0.0073
202112,KOREA_M02001,갈비탕,614822,0.0110
202112,KOREA_M02002,감자탕,614822,0.0111
202112,CNVNC_M01001,감자튀김·사이드메뉴,614822,0.0278
202112,BARFD_M01001,견과류,614822,0.0002
202112,KOREA_M01003,계란찜·계란말이,614822,0.0443
202112,CNVNC_M01002,고로케·소시지빵·피자빵,614822,0.0082
202112,KOREA_M06001,고추장찌개·돼지찌개,614822,0.0358
202112,BARFD_M01002,골뱅이,614822,0.0051
202112,KOREA_M01004,곰장어 요리,614822,0.0043
202112,KOREA_M05001,곱창·막창·내장부위,614822,0.0582
202112,KOREA_M01005,공기밥·돌솥밥,614822,0.0085
202112,BARFD_M01003,과일안주,614822,0.0005
202112,KOREA_M02003,국·탕,614822,0.0277
202112,KOREA_M02004,국밥,614822,0.0134
202112,KOREA_M03001,국수·칼국수·수제비,614822,0.1180
202112,KOREA_M01006,굴요리,614822,0.0096
202112,FORGN_M01001,그라탕,614822,0.0023
202112,KOREA_M05002,기타동물,614822,0.0005
202112,CNVNC_M02002,기타시즈닝치킨,614822,0.0416
202112,SNACK_M01001,김밥·주먹밥,614822,0.0340
202112,KOREA_M06002,김치찌개·참치찌개,614822,0.0252
202112,SPECL_M01001,나베·전골,614822,0.0454
202112,KOREA_M01008,낙지·오징어·쭈꾸미 요리,614822,0.1004
202112,KOREA_M05003,닭갈비,614822,0.0189
202112,CNVNC_M01003,닭강정,614822,0.0078
202112,KOREA_M05004,닭똥집·모래집,614822,0.0023
202112,KOREA_M05005,닭발,614822,0.0173
202112,KOREA_M05006,닭볶음탕,614822,0.0140
202112,SPECL_M01002,덮밥,614822,0.0339
202112,CNVNC_M01004,도넛·꽈배기,614822,0.0216
202112,SPECL_M01003,도시락,614822,0.0036
