BASE_YM,MENU_CODE,MENU_NM,NTT_CNT,NTT_PER_AVRG_MENTN_CNT
202108,CNVNC_M02001,간장·마늘치킨,553661,0.0089
202108,KOREA_M01001,간장·양념게장,553661,0.0235
202108,KOREA_M01002,갈비찜·뼈찜,553661,0.0075
202108,KOREA_M02001,갈비탕,553661,0.0120
202108,KOREA_M02002,감자탕,553661,0.0090
202108,CNVNC_M01001,감자튀김·사이드메뉴,553661,0.0271
202108,BARFD_M01001,견과류,553661,0.0002
202108,KOREA_M01003,계란찜·계란말이,553661,0.0378
202108,CNVNC_M01002,고로케·소시지빵·피자빵,553661,0.0082
202108,KOREA_M06001,고추장찌개·돼지찌개,553661,0.0321
202108,BARFD_M01002,골뱅이,553661,0.0048
202108,KOREA_M01004,곰장어 요리,553661,0.0031
202108,KOREA_M05001,곱창·막창·내장부위,553661,0.0541
202108,KOREA_M01005,공기밥·돌솥밥,553661,0.0091
202108,BARFD_M01003,과일안주,553661,0.0014
202108,KOREA_M02003,국·탕,553661,0.0240
202108,KOREA_M02004,국밥,553661,0.0112
202108,KOREA_M03001,국수·칼국수·수제비,553661,0.1176
202108,KOREA_M01006,굴요리,553661,0.0012
202108,FORGN_M01001,그라탕,553661,0.0017
202108,KOREA_M05002,기타동물,553661,0.0003
202108,CNVNC_M02002,기타시즈닝치킨,553661,0.0436
202108,SNACK_M01001,김밥·주먹밥,553661,0.0363
202108,KOREA_M06002,김치찌개·참치찌개,553661,0.0222
202108,SPECL_M01001,나베·전골,553661,0.0339
202108,KOREA_M01008,낙지·오징어·쭈꾸미 요리,553661,0.0889
202108,KOREA_M05003,닭갈비,553661,0.0180
202108,CNVNC_M01003,닭강정,553661,0.0089
202108,KOREA_M05004,닭똥집·모래집,553661,0.0022
202108,KOREA_M05005,닭발,553661,0.0145
202108,KOREA_M05006,닭볶음탕,553661,0.0152
202108,SPECL_M01002,덮밥,553661,0.0341
202108,CNVNC_M01004,도넛·꽈배기,553661,0.0203
202108,SPECL_M01003,도시락,553661,0.0034
202108,SPECL_M01004,돈가스,553661,0.0559
202108,FORGN_M01003,돈부리,553661,0.0170
202108,FORGN_M01004,동남아음식,553661,0.0070
202108,KOREA_M05007,돼지갈비·주물럭·양념고기,553661,0.0242
202108,KOREA_M05008,돼지고기 구이,553661,0.1175
202108,KOREA_M06003,된장찌개·청국장,553661,0.0539
202108,SPECL_M01005,두부요리,553661,0.0200
202108,CNVNC_M01005,떡·모찌,553661,0.0624
202108,SNACK_M01002,떡볶이,553661,0.0597
202108,DRINK_M01001,라떼류음료,553661,0.1014
202108,DRINK_M01002,라떼류커피,553661,0.0670
202108,SNACK_M01003,라면,553661,0.0684
202108,FORGN_M01006,리소토·필라프,553661,0.0258
202108,FORGN_M01007,마라탕,553661,0.0198
202108,CNVNC_M01006,마카롱·와플·파이·타르트·카페디저트,553661,0.0713
202108,ALCHL_M01003,막걸리,553661,0.0258
202108,CNVNC_M01007,만두,553661,0.0551
