BASE_YM,MENU_CODE,MENU_NM,NTT_CNT,NTT_PER_AVRG_MENTN_CNT
202203,CNVNC_M02001,간장·마늘치킨,639368,0.0086
202203,KOREA_M01001,간장·양념게장,639368,0.0207
202203,KOREA_M01002,갈비찜·뼈찜,639368,0.0067
202203,KOREA_M02001,갈비탕,639368,0.0106
202203,KOREA_M02002,감자탕,639368,0.0108
202203,CNVNC_M01001,감자튀김·사이드메뉴,639368,0.0285
202203,BARFD_M01001,견과류,639368,0.0002
202203,KOREA_M01003,계란찜·계란말이,639368,0.0446
202203,CNVNC_M01002,고로케·소시지빵·피자빵,639368,0.0084
202203,KOREA_M06001,고추장찌개·돼지찌개,639368,0.0371
202203,BARFD_M01002,골뱅이,639368,0.0047
202203,KOREA_M01004,곰장어 요리,639368,0.0039
202203,KOREA_M05001,곱창·막창·내장부위,639368,0.0567
202203,KOREA_M01005,공기밥·돌솥밥,639368,0.0085
202203,BARFD_M01003,과일안주,639368,0.0005
202203,KOREA_M02003,국·탕,639368,0.0254
202203,KOREA_M02004,국밥,639368,0.0128
202203,KOREA_M03001,국수·칼국수·수제비,639368,0.1167
202203,KOREA_M01006,굴요리,639368,0.0040
202203,FORGN_M01001,그라탕,639368,0.0020
202203,KOREA_M05002,기타동물,639368,0.0003
202203,CNVNC_M02002,기타시즈닝치킨,639368,0.0428
202203,SNACK_M01001,김밥·주먹밥,639368,0.0352
202203,KOREA_M06002,김치찌개·참치찌개,639368,0.0246
202203,SPECL_M01001,나베·전골,639368,0.0414
202203,KOREA_M01008,낙지·오징어·쭈꾸미 요리,639368,0.0961
202203,KOREA_M05003,닭갈비,639368,0.0172
202203,CNVNC_M01003,닭강정,639368,0.0080
202203,KOREA_M05004,닭똥집·모래집,639368,0.0024
202203,KOREA_M05005,닭발,639368,0.0155
202203,KOREA_M05006,닭볶음탕,639368,0.0133
202203,SPECL_M01002,덮밥,639368,0.0343
202203,CNVNC_M01004,도넛·꽈배기,639368,0.0245
202203,SPECL_M01003,도시락,639368,0.0032
202203,SPECL_M01004,돈가스,639368,0.0547
202203,FORGN_M01003,돈부리,639368,0.0175
202203,FORGN_M01004,동남아음식,639368,0.0047
202203,KOREA_M05007,돼지갈비·주물럭·양념고기,639368,0.0271
202203,KOREA_M05008,돼지고기 구이,639368,0.1395
202203,KOREA_M06003,된장찌개·청국장,639368,0.0592
202203,SPECL_M01005,두부요리,639368,0.0230
202203,CNVNC_M01005,떡·모찌,639368,0.0598
202203,SNACK_M01002,떡볶이,639368,0.0564
202203,DRINK_M01001,라떼류음료,639368,0.0861
202203,DRINK_M01002,라떼류커피,639368,0.0780
202203,SNACK_M01003,라면,639368,0.0719
202203,FORGN_M01006,리소토·필라프,639368,0.0279
202203,FORGN_M01007,마라탕,639368,0.0186
202203,CNVNC_M01006,마카롱·와플·파이·타르트·카페디저트,639368,0.0741
202203,ALCHL_M01003,막걸리,639368,0.0249
202203,CNVNC_M01007,만두,639368,0.0535
202203,KOREA_M02005,매운탕·해물탕,639368,0.0213
202203,ALCHL_M01004,맥주,639368,0.0114
202203,CNVNC_M01008,머핀·카스텔라,639368,0.0093
202203,FORGN_M01008,멕시칸음식,639368,0.0021
202203,SPECL_M01006,면류,639368,0.0036
202203,KOREA_M03002,물냉면,639368,0.0235
202203,KOREA_M01009,민물고기 요리,639368,0.0026
202203,KOREA_M01010,민물장어 요리,639368,0.0052
202203,SPECL_M01007,바닷가재·게요리,639368,0.0221
202203,CNVNC_M02003,반반치킨,639368,0.0019
202203,KOREA_M04001,백반,639368,0.0133
202203,KOREA_M05009,백숙·토종닭,639368,0.0040
202203,SPECL_M01010,버섯요리,639368,0.0020
202203,BARFD_M01004,번데기,639368,0.0027
202203,CNVNC_M01009,베이글·식사용빵,639368,0.0103
202203,CNVNC_M02004,베이크류치킨,639368,0.0021
202203,KOREA_M05010,보쌈,639368,0.0172
202203,KOREA_M01011,복어요리,639368,0.0023
202203,SPECL_M01011,볶음밥,639368,0.0869
202203,KOREA_M06004,부대찌개,639368,0.0096
202203,KOREA_M05011,불닭,639368,0.0089
202203,BUFFT_M01001,뷔페·식권,639368,0.0132
202203,KOREA_M03003,비빔냉면,639368,0.0188
202203,KOREA_M01012,비빔밥,639368,0.0331
202203,CNVNC_M01010,빙수,639368,0.0074
202203,FORGN_M01009,사시미,639368,0.0169
202203,KOREA_M02006,사철탕·보신탕,639368,0.0003
202203,ALCHL_M01005,사케,639368,0.0153
202203,KOREA_M05012,삼계탕,639368,0.0071
202203,KOREA_M01013,새우구이,639368,0.0235
202203,CNVNC_M01011,샌드위치,639368,0.0367
202203,FORGN_M01010,샐러드,639368,0.1336
202203,KOREA_M01014,생선구이,639368,0.0198
202203,KOREA_M06005,생선찌개,639368,0.0010
202203,KOREA_M01015,생선찜·해물찜,639368,0.0044
202203,SPECL_M01012,샤브샤브,639368,0.0187
