BASE_YM,MENU_CODE,MENU_NM,NTT_CNT,NTT_PER_AVRG_MENTN_CNT
202205,CNVNC_M02001,간장·마늘치킨,713634,0.0086
202205,KOREA_M01001,간장·양념게장,713634,0.0211
202205,KOREA_M01002,갈비찜·뼈찜,713634,0.0070
202205,KOREA_M02001,갈비탕,713634,0.0109
202205,KOREA_M02002,감자탕,713634,0.0104
202205,CNVNC_M01001,감자튀김·사이드메뉴,713634,0.0286
202205,BARFD_M01001,견과류,713634,0.0002
202205,KOREA_M01003,계란찜·계란말이,713634,0.0443
202205,CNVNC_M01002,고로케·소시지빵·피자빵,713634,0.0084
202205,KOREA_M06001,고추장찌개·돼지찌개,713634,0.0375
202205,BARFD_M01002,골뱅이,713634,0.0061
202205,KOREA_M01004,곰장어 요리,713634,0.0038
202205,KOREA_M05001,곱창·막창·내장부위,713634,0.0566
202205,KOREA_M01005,공기밥·돌솥밥,713634,0.0084
202205,BARFD_M01003,과일안주,713634,0.0010
202205,KOREA_M02003,국·탕,713634,0.0252
202205,KOREA_M02004,국밥,713634,0.0117
202205,KOREA_M03001,국수·칼국수·수제비,713634,0.1218
202205,KOREA_M01006,굴요리,713634,0.0017
202205,FORGN_M01001,그라탕,713634,0.0019
202205,KOREA_M05002,기타동물,713634,0.0004
202205,CNVNC_M02002,기타시즈닝치킨,713634,0.0434
202205,SNACK_M01001,김밥·주먹밥,713634,0.0361
202205,KOREA_M06002,김치찌개·참치찌개,713634,0.0245
202205,SPECL_M01001,나베·전골,713634,0.0390
202205,KOREA_M01008,낙지·오징어·쭈꾸미 요리,713634,0.0961
202205,KOREA_M05003,닭갈비,713634,0.0188
202205,CNVNC_M01003,닭강정,713634,0.0079
202205,KOREA_M05004,닭똥집·모래집,713634,0.0026
202205,KOREA_M05005,닭발,713634,0.0158
202205,KOREA_M05006,닭볶음탕,713634,0.0144
202205,SPECL_M01002,덮밥,713634,0.0339
202205,CNVNC_M01004,도넛·꽈배기,713634,0.0220
202205,SPECL_M01003,도시락,713634,0.0032
202205,SPECL_M01004,돈가스,713634,0.0548
202205,FORGN_M01003,돈부리,713634,0.0165
202205,FORGN_M01004,동남아음식,713634,0.0061
202205,KOREA_M05007,돼지갈비·주물럭·양념고기,713634,0.0282
202205,KOREA_M05008,돼지고기 구이,713634,0.1432
202205,KOREA_M06003,된장찌개·청국장,713634,0.0594
202205,SPECL_M01005,두부요리,713634,0.0225
202205,CNVNC_M01005,떡·모찌,713634,0.0598
202205,SNACK_M01002,떡볶이,713634,0.0548
202205,DRINK_M01001,라떼류음료,713634,0.0781
202205,DRINK_M01002,라떼류커피,713634,0.0659
202205,SNACK_M01003,라면,713634,0.0746
202205,FORGN_M01006,리소토·필라프,713634,0.0271
202205,FORGN_M01007,마라탕,713634,0.0190
202205,CNVNC_M01006,마카롱·와플·파이·타르트·카페디저트,713634,0.0666
202205,ALCHL_M01003,막걸리,713634,0.0270
202205,CNVNC_M01007,만두,713634,0.0548
202205,KOREA_M02005,매운탕·해물탕,713634,0.0227
202205,ALCHL_M01004,맥주,713634,0.0127
202205,CNVNC_M01008,머핀·카스텔라,713634,0.0083
202205,FORGN_M01008,멕시칸음식,713634,0.0022
202205,SPECL_M01006,면류,713634,0.0041
202205,KOREA_M03002,물냉면,713634,0.0327
202205,KOREA_M01009,민물고기 요리,713634,0.0028
202205,KOREA_M01010,민물장어 요리,713634,0.0051
202205,SPECL_M01007,바닷가재·게요리,713634,0.0211
202205,CNVNC_M02003,반반치킨,713634,0.0020
202205,KOREA_M04001,백반,713634,0.0132
202205,KOREA_M05009,백숙·토종닭,713634,0.0052
202205,SPECL_M01010,버섯요리,713634,0.0018
202205,BARFD_M01004,번데기,713634,0.0031
202205,CNVNC_M01009,베이글·식사용빵,713634,0.0100
202205,CNVNC_M02004,베이크류치킨,713634,0.0021
202205,KOREA_M05010,보쌈,713634,0.0180
202205,KOREA_M01011,복어요리,713634,0.0022
202205,SPECL_M01011,볶음밥,713634,0.0858
202205,KOREA_M06004,부대찌개,713634,0.0086
202205,KOREA_M05011,불닭,713634,0.0085
202205,BUFFT_M01001,뷔페·식권,713634,0.0142
202205,KOREA_M03003,비빔냉면,713634,0.0269
202205,KOREA_M01012,비빔밥,713634,0.0354
202205,CNVNC_M01010,빙수,713634,0.0140
202205,FORGN_M01009,사시미,713634,0.0169
202205,KOREA_M02006,사철탕·보신탕,713634,0.0003
202205,ALCHL_M01005,사케,713634,0.0162
202205,KOREA_M05012,삼계탕,713634,0.0083
202205,KOREA_M01013,새우구이,713634,0.0242
