BASE_YM,MENU_CODE,MENU_NM,NTT_CNT,NTT_PER_AVRG_MENTN_CNT
202309,CNVNC_M02001,간장·마늘치킨,1532986,0.0022
202309,KOREA_M01001,간장·양념게장,1532986,0.0248
202309,KOREA_M01002,갈비찜·뼈찜,1532986,0.0070
202309,KOREA_M02001,갈비탕,1532986,0.0113
202309,KOREA_M02002,감자탕,1532986,0.0096
202309,CNVNC_M01001,감자튀김·사이드메뉴,1532986,0.0227
202309,BARFD_M01001,견과류,1532986,0.0001
202309,KOREA_M01003,계란찜·계란말이,1532986,0.0427
202309,CNVNC_M01002,고로케·소시지빵·피자빵,1532986,0.0059
202309,KOREA_M06001,고추장찌개·돼지찌개,1532986,0.0391
202309,BARFD_M01002,골뱅이,1532986,0.0049
202309,KOREA_M01004,곰장어 요리,1532986,0.0028
202309,KOREA_M05001,곱창·막창·내장부위,1532986,0.0511
202309,KOREA_M01005,공기밥·돌솥밥,1532986,0.0066
202309,BARFD_M01003,과일안주,1532986,0.0009
202309,KOREA_M02003,국·탕,1532986,0.0204
202309,KOREA_M02004,국밥,1532986,0.0091
202309,KOREA_M03001,국수·칼국수·수제비,1532986,0.1134
202309,KOREA_M01006,굴요리,1532986,0.0022
202309,FORGN_M01001,그라탕,1532986,0.0014
202309,KOREA_M05002,기타동물,1532986,0.0002
202309,CNVNC_M02002,기타시즈닝치킨,1532986,0.0505
202309,SNACK_M01001,김밥·주먹밥,1532986,0.0245
202309,KOREA_M06002,김치찌개·참치찌개,1532986,0.0270
202309,SPECL_M01001,나베·전골,1532986,0.0486
202309,KOREA_M01008,낙지·오징어·쭈꾸미 요리,1532986,0.0895
202309,KOREA_M05003,닭갈비,1532986,0.0225
202309,CNVNC_M01003,닭강정,1532986,0.0059
202309,KOREA_M05004,닭똥집·모래집,1532986,0.0019
202309,KOREA_M05005,닭발,1532986,0.0128
202309,KOREA_M05006,닭볶음탕,1532986,0.0140
202309,SPECL_M01002,덮밥,1532986,0.0343
202309,CNVNC_M01004,도넛·꽈배기,1532986,0.0124
202309,SPECL_M01003,도시락,1532986,0.0018
202309,SPECL_M01004,돈가스,1532986,0.0457
202309,FORGN_M01003,돈부리,1532986,0.0149
202309,FORGN_M01004,동남아음식,1532986,0.0062
202309,KOREA_M05007,돼지갈비·주물럭·양념고기,1532986,0.0318
202309,KOREA_M05008,돼지고기 구이,1532986,0.1574
202309,KOREA_M06003,된장찌개·청국장,1532986,0.0602
202309,SPECL_M01005,두부요리,1532986,0.0200
202309,CNVNC_M01005,떡·모찌,1532986,0.0441
202309,SNACK_M01002,떡볶이,1532986,0.0379
202309,DRINK_M01001,라떼류음료,1532986,0.0719
202309,DRINK_M01002,라떼류커피,1532986,0.0252
202309,SNACK_M01003,라면,1532986,0.0629
202309,FORGN_M01006,리소토·필라프,1532986,0.0233
202309,FORGN_M01007,마라탕,1532986,0.0151
202309,CNVNC_M01006,마카롱·와플·파이·타르트·카페디저트,1532986,0.0450
202309,ALCHL_M01003,막걸리,1532986,0.0215
202309,CNVNC_M01007,만두,1532986,0.0411
202309,KOREA_M02005,매운탕·해물탕,1532986,0.0207
202309,ALCHL_M01004,맥주,1532986,0.0110
202309,CNVNC_M01008,머핀·카스텔라,1532986,0.0063
202309,FORGN_M01008,멕시칸음식,1532986,0.0025
202309,SPECL_M01006,면류,1532986,0.0033
202309,KOREA_M03002,물냉면,1532986,0.0367
202309,KOREA_M01009,민물고기 요리,1532986,0.0022
