BASE_YM,MENU_CODE,MENU_NM,NTT_CNT,NTT_PER_AVRG_MENTN_CNT
202206,CNVNC_M02001,간장·마늘치킨,785672,0.0088
202206,KOREA_M01001,간장·양념게장,785672,0.0208
202206,KOREA_M01002,갈비찜·뼈찜,785672,0.0071
202206,KOREA_M02001,갈비탕,785672,0.0109
202206,KOREA_M02002,감자탕,785672,0.0109
202206,CNVNC_M01001,감자튀김·사이드메뉴,785672,0.0290
202206,BARFD_M01001,견과류,785672,0.0002
202206,KOREA_M01003,계란찜·계란말이,785672,0.0441
202206,CNVNC_M01002,고로케·소시지빵·피자빵,785672,0.0079
202206,KOREA_M06001,고추장찌개·돼지찌개,785672,0.0361
202206,BARFD_M01002,골뱅이,785672,0.0065
202206,KOREA_M01004,곰장어 요리,785672,0.0041
202206,KOREA_M05001,곱창·막창·내장부위,785672,0.0605
202206,KOREA_M01005,공기밥·돌솥밥,785672,0.0078
202206,BARFD_M01003,과일안주,785672,0.0016
202206,KOREA_M02003,국·탕,785672,0.0250
202206,KOREA_M02004,국밥,785672,0.0135
202206,KOREA_M03001,국수·칼국수·수제비,785672,0.1270
202206,KOREA_M01006,굴요리,785672,0.0013
202206,FORGN_M01001,그라탕,785672,0.0017
202206,KOREA_M05002,기타동물,785672,0.0003
202206,CNVNC_M02002,기타시즈닝치킨,785672,0.0483
202206,SNACK_M01001,김밥·주먹밥,785672,0.0368
202206,KOREA_M06002,김치찌개·참치찌개,785672,0.0251
202206,SPECL_M01001,나베·전골,785672,0.0404
202206,KOREA_M01008,낙지·오징어·쭈꾸미 요리,785672,0.0949
202206,KOREA_M05003,닭갈비,785672,0.0211
202206,CNVNC_M01003,닭강정,785672,0.0088
202206,KOREA_M05004,닭똥집·모래집,785672,0.0025
202206,KOREA_M05005,닭발,785672,0.0175
202206,KOREA_M05006,닭볶음탕,785672,0.0147
202206,SPECL_M01002,덮밥,785672,0.0343
202206,CNVNC_M01004,도넛·꽈배기,785672,0.0234
202206,SPECL_M01003,도시락,785672,0.0030
202206,SPECL_M01004,돈가스,785672,0.0545
