BASE_YM,MENU_CODE,MENU_NM,NTT_CNT,NTT_PER_AVRG_MENTN_CNT
202111,CNVNC_M02001,간장·마늘치킨,605620,0.0082
202111,KOREA_M01001,간장·양념게장,605620,0.0220
202111,KOREA_M01002,갈비찜·뼈찜,605620,0.0069
202111,KOREA_M02001,갈비탕,605620,0.0112
202111,KOREA_M02002,감자탕,605620,0.0116
202111,CNVNC_M01001,감자튀김·사이드메뉴,605620,0.0258
202111,BARFD_M01001,견과류,605620,0.0002
202111,KOREA_M01003,계란찜·계란말이,605620,0.0448
202111,CNVNC_M01002,고로케·소시지빵·피자빵,605620,0.0081
202111,KOREA_M06001,고추장찌개·돼지찌개,605620,0.0371
202111,BARFD_M01002,골뱅이,605620,0.0050
202111,KOREA_M01004,곰장어 요리,605620,0.0043
202111,KOREA_M05001,곱창·막창·내장부위,605620,0.0577
202111,KOREA_M01005,공기밥·돌솥밥,605620,0.0090
202111,BARFD_M01003,과일안주,605620,0.0005
202111,KOREA_M02003,국·탕,605620,0.0273
202111,KOREA_M02004,국밥,605620,0.0129
202111,KOREA_M03001,국수·칼국수·수제비,605620,0.1214
202111,KOREA_M01006,굴요리,605620,0.0064
202111,FORGN_M01001,그라탕,605620,0.0020
202111,KOREA_M05002,기타동물,605620,0.0004
202111,CNVNC_M02002,기타시즈닝치킨,605620,0.0411
202111,SNACK_M01001,김밥·주먹밥,605620,0.0343
202111,KOREA_M06002,김치찌개·참치찌개,605620,0.0252
202111,SPECL_M01001,나베·전골,605620,0.0431
202111,KOREA_M01008,낙지·오징어·쭈꾸미 요리,605620,0.1039
202111,KOREA_M05003,닭갈비,605620,0.0188
202111,CNVNC_M01003,닭강정,605620,0.0073
202111,KOREA_M05004,닭똥집·모래집,605620,0.0022
202111,KOREA_M05005,닭발,605620,0.0189
202111,KOREA_M05006,닭볶음탕,605620,0.0143
202111,SPECL_M01002,덮밥,605620,0.0338
202111,CNVNC_M01004,도넛·꽈배기,605620,0.0194
202111,SPECL_M01003,도시락,605620,0.0036
202111,SPECL_M01004,돈가스,605620,0.0533
202111,FORGN_M01003,돈부리,605620,0.0175
202111,FORGN_M01004,동남아음식,605620,0.0045
202111,KOREA_M05007,돼지갈비·주물럭·양념고기,605620,0.0257
202111,KOREA_M05008,돼지고기 구이,605620,0.1306
202111,KOREA_M06003,된장찌개·청국장,605620,0.0577
202111,SPECL_M01005,두부요리,605620,0.0217
202111,CNVNC_M01005,떡·모찌,605620,0.0618
202111,SNACK_M01002,떡볶이,605620,0.0584
202111,DRINK_M01001,라떼류음료,605620,0.0893
202111,DRINK_M01002,라떼류커피,605620,0.0678
202111,SNACK_M01003,라면,605620,0.0753
202111,FORGN_M01006,리소토·필라프,605620,0.0277
202111,FORGN_M01007,마라탕,605620,0.0205
202111,CNVNC_M01006,마카롱·와플·파이·타르트·카페디저트,605620,0.0687
202111,ALCHL_M01003,막걸리,605620,0.0255
202111,CNVNC_M01007,만두,605620,0.0532
202111,KOREA_M02005,매운탕·해물탕,605620,0.0248
202111,ALCHL_M01004,맥주,605620,0.0115
202111,CNVNC_M01008,머핀·카스텔라,605620,0.0081
202111,FORGN_M01008,멕시칸음식,605620,0.0019
202111,SPECL_M01006,면류,605620,0.0033
202111,KOREA_M03002,물냉면,605620,0.0217
202111,KOREA_M01009,민물고기 요리,605620,0.0027
202111,KOREA_M01010,민물장어 요리,605620,0.0045
202111,SPECL_M01007,바닷가재·게요리,605620,0.0207
202111,CNVNC_M02003,반반치킨,605620,0.0018
202111,KOREA_M04001,백반,605620,0.0141
202111,KOREA_M05009,백숙·토종닭,605620,0.0049
202111,SPECL_M01010,버섯요리,605620,0.0022
202111,BARFD_M01004,번데기,605620,0.0029
202111,CNVNC_M01009,베이글·식사용빵,605620,0.0081
202111,CNVNC_M02004,베이크류치킨,605620,0.0019
202111,KOREA_M05010,보쌈,605620,0.0207
202111,KOREA_M01011,복어요리,605620,0.0020
202111,SPECL_M01011,볶음밥,605620,0.0896
202111,KOREA_M06004,부대찌개,605620,0.0102
202111,KOREA_M05011,불닭,605620,0.0080
202111,BUFFT_M01001,뷔페·식권,605620,0.0128
202111,KOREA_M03003,비빔냉면,605620,0.0151
202111,KOREA_M01012,비빔밥,605620,0.0347
202111,CNVNC_M01010,빙수,605620,0.0082
202111,FORGN_M01009,사시미,605620,0.0165
202111,KOREA_M02006,사철탕·보신탕,605620,0.0003
202111,ALCHL_M01005,사케,605620,0.0151
202111,KOREA_M05012,삼계탕,605620,0.0068
202111,KOREA_M01013,새우구이,605620,0.0299
202111,CNVNC_M01011,샌드위치,605620,0.0332
202111,FORGN_M01010,샐러드,605620,0.1303
202111,KOREA_M01014,생선구이,605620,0.0208
202111,KOREA_M06005,생선찌개,605620,0.0010
202111,KOREA_M01015,생선찜·해물찜,605620,0.0045
202111,SPECL_M01012,샤브샤브,605620,0.0180
202111,KOREA_M02007,설렁탕·곰탕,605620,0.0162
202111,KOREA_M05013,소고기구이,605620,0.0755
202111,FORGN_M01011,소바,605620,0.0143
202111,CNVNC_M01012,소보로·슈크림·브라우니·달콤한빵·과자류,605620,0.1279
202111,BARFD_M01005,소시지,605620,0.0114
202111,KOREA_M05014,수육,605620,0.0244
202111,SNACK_M01004,순대,605620,0.0245
202111,KOREA_M02008,순대국,605620,0.0079
202111,KOREA_M06006,순두부찌개,605620,0.0117
