BASE_YM,MENU_CODE,MENU_NM,NTT_CNT,NTT_PER_AVRG_MENTN_CNT
202110,CNVNC_M02001,간장·마늘치킨,561025,0.0084
202110,KOREA_M01001,간장·양념게장,561025,0.0224
202110,KOREA_M01002,갈비찜·뼈찜,561025,0.0072
202110,KOREA_M02001,갈비탕,561025,0.0112
202110,KOREA_M02002,감자탕,561025,0.0100
202110,CNVNC_M01001,감자튀김·사이드메뉴,561025,0.0265
202110,BARFD_M01001,견과류,561025,0.0002
202110,KOREA_M01003,계란찜·계란말이,561025,0.0403
202110,CNVNC_M01002,고로케·소시지빵·피자빵,561025,0.0083
202110,KOREA_M06001,고추장찌개·돼지찌개,561025,0.0347
202110,BARFD_M01002,골뱅이,561025,0.0045
202110,KOREA_M01004,곰장어 요리,561025,0.0039
202110,KOREA_M05001,곱창·막창·내장부위,561025,0.0553
202110,KOREA_M01005,공기밥·돌솥밥,561025,0.0093
202110,BARFD_M01003,과일안주,561025,0.0005
202110,KOREA_M02003,국·탕,561025,0.0259
202110,KOREA_M02004,국밥,561025,0.0125
202110,KOREA_M03001,국수·칼국수·수제비,561025,0.1205
202110,KOREA_M01006,굴요리,561025,0.0022
202110,FORGN_M01001,그라탕,561025,0.0018
202110,KOREA_M05002,기타동물,561025,0.0003
202110,CNVNC_M02002,기타시즈닝치킨,561025,0.0408
202110,SNACK_M01001,김밥·주먹밥,561025,0.0359
202110,KOREA_M06002,김치찌개·참치찌개,561025,0.0239
202110,SPECL_M01001,나베·전골,561025,0.0397
202110,KOREA_M01008,낙지·오징어·쭈꾸미 요리,561025,0.1045
202110,KOREA_M05003,닭갈비,561025,0.0174
202110,CNVNC_M01003,닭강정,561025,0.0078
202110,KOREA_M05004,닭똥집·모래집,561025,0.0021
202110,KOREA_M05005,닭발,561025,0.0148
202110,KOREA_M05006,닭볶음탕,561025,0.0138
202110,SPECL_M01002,덮밥,561025,0.0332
202110,CNVNC_M01004,도넛·꽈배기,561025,0.0206
202110,SPECL_M01003,도시락,561025,0.0034
202110,SPECL_M01004,돈가스,561025,0.0533
202110,FORGN_M01003,돈부리,561025,0.0170
202110,FORGN_M01004,동남아음식,561025,0.0053
202110,KOREA_M05007,돼지갈비·주물럭·양념고기,561025,0.0240
202110,KOREA_M05008,돼지고기 구이,561025,0.1259
202110,KOREA_M06003,된장찌개·청국장,561025,0.0569
202110,SPECL_M01005,두부요리,561025,0.0209
202110,CNVNC_M01005,떡·모찌,561025,0.0609
202110,SNACK_M01002,떡볶이,561025,0.0570
202110,DRINK_M01001,라떼류음료,561025,0.0990
202110,DRINK_M01002,라떼류커피,561025,0.0702
202110,SNACK_M01003,라면,561025,0.0739
202110,FORGN_M01006,리소토·필라프,561025,0.0271
202110,FORGN_M01007,마라탕,561025,0.0196
202110,CNVNC_M01006,마카롱·와플·파이·타르트·카페디저트,561025,0.0705
202110,ALCHL_M01003,막걸리,561025,0.0253
202110,CNVNC_M01007,만두,561025,0.0527
202110,KOREA_M02005,매운탕·해물탕,561025,0.0233
202110,ALCHL_M01004,맥주,561025,0.0119
202110,CNVNC_M01008,머핀·카스텔라,561025,0.0083
202110,FORGN_M01008,멕시칸음식,561025,0.0020
202110,SPECL_M01006,면류,561025,0.0028
202110,KOREA_M03002,물냉면,561025,0.0232
202110,KOREA_M01009,민물고기 요리,561025,0.0029
202110,KOREA_M01010,민물장어 요리,561025,0.0048
202110,SPECL_M01007,바닷가재·게요리,561025,0.0212
202110,CNVNC_M02003,반반치킨,561025,0.0017
202110,KOREA_M04001,백반,561025,0.0135
202110,KOREA_M05009,백숙·토종닭,561025,0.0051
202110,SPECL_M01010,버섯요리,561025,0.0019
202110,BARFD_M01004,번데기,561025,0.0025
202110,CNVNC_M01009,베이글·식사용빵,561025,0.0079
202110,CNVNC_M02004,베이크류치킨,561025,0.0017
202110,KOREA_M05010,보쌈,561025,0.0174
202110,KOREA_M01011,복어요리,561025,0.0018
202110,SPECL_M01011,볶음밥,561025,0.0810
202110,KOREA_M06004,부대찌개,561025,0.0097
202110,KOREA_M05011,불닭,561025,0.0079
202110,BUFFT_M01001,뷔페·식권,561025,0.0120
202110,KOREA_M03003,비빔냉면,561025,0.0167
202110,KOREA_M01012,비빔밥,561025,0.0352
202110,CNVNC_M01010,빙수,561025,0.0117
202110,FORGN_M01009,사시미,561025,0.0160
202110,KOREA_M02006,사철탕·보신탕,561025,0.0002
202110,ALCHL_M01005,사케,561025,0.0132
202110,KOREA_M05012,삼계탕,561025,0.0073
202110,KOREA_M01013,새우구이,561025,0.0357
202110,CNVNC_M01011,샌드위치,561025,0.0355
202110,FORGN_M01010,샐러드,561025,0.1287
202110,KOREA_M01014,생선구이,561025,0.0210
202110,KOREA_M06005,생선찌개,561025,0.0009
202110,KOREA_M01015,생선찜·해물찜,561025,0.0045
202110,SPECL_M01012,샤브샤브,561025,0.0170
202110,KOREA_M02007,설렁탕·곰탕,561025,0.0156
202110,KOREA_M05013,소고기구이,561025,0.0737
202110,FORGN_M01011,소바,561025,0.0148
202110,CNVNC_M01012,소보로·슈크림·브라우니·달콤한빵·과자류,561025,0.1313
202110,BARFD_M01005,소시지,561025,0.0115
202110,KOREA_M05014,수육,561025,0.0221
202110,SNACK_M01004,순대,561025,0.0251
202110,KOREA_M02008,순대국,561025,0.0083
202110,KOREA_M06006,순두부찌개,561025,0.0112
202110,DRINK_M01004,쉐이크·스무디·요거트,561025,0.0146
202110,FORGN_M01012,스시,561025,0.0708
202110,FORGN_M01013,스테이크,561025,0.0520
202110,FORGN_M01014,스튜,561025,0.0033
202110,FORGN_M01015,스프,561025,0.0196
202110,CNVNC_M01013,식빵·바게트,561025,0.0141
202110,FORGN_M01016,쌀국수,561025,0.0212
202110,KOREA_M01016,쌈밥,561025,0.0084
202110,KOREA_M01017,아구·아귀요리,561025,0.0102
202110,DRINK_M01005,아메리카노,561025,0.0334
202110,CNVNC_M01014,아이스크림,561025,0.0531
202110,CNVNC_M01015,약과·한과,561025,0.0009
202110,SPECL_M01013,양고기요리,561025,0.0069
202110,CNVNC_M02005,양념치킨,561025,0.0120
202110,KOREA_M01018,어죽,561025,0.0011
202110,DRINK_M01006,에스프레소·드립커피·냉침커피,561025,0.0173
202110,FORGN_M01017,오꼬노미야끼·타코야끼,561025,0.0048
202110,KOREA_M05015,오리로스·주물럭·훈제,561025,0.0070
202110,KOREA_M05016,오리탕·오리백숙,561025,0.0054
202110,SPECL_M01014,오므라이스,561025,0.0043
202110,BARFD_M01006,오징어·먹태·노가리류,561025,0.0012
202110,KOREA_M05017,옻닭,561025,0.0005
202110,ALCHL_M01008,와인,561025,0.0065
202110,SPECL_M01015,우동,561025,0.0436
202110,KOREA_M02009,육개장,561025,0.0091
202110,KOREA_M05018,육회,561025,0.0343
202110,BARFD_M01008,은행·꼬치구이,561025,0.0062
202110,FORGN_M01018,인도음식,561025,0.0036
202110,KOREA_M01019,전·빈대떡·부침개,561025,0.0348
202110,DRINK_M01008,전통차·허브차·과일차,561025,0.0021
202110,KOREA_M04002,정식,561025,0.0146
202110,KOREA_M05019,제육볶음·두루치기·불고기,561025,0.0553
202110,KOREA_M01020,조개구이,561025,0.0145
202110,KOREA_M05020,족발,561025,0.0043
202110,DRINK_M01009,주스·에이드,561025,0.0019
202110,KOREA_M01021,죽,561025,0.0409
202110,FORGN_M01019,중식요리,561025,0.0353
202110,SPECL_M01016,짜장면,561025,0.0180
202110,SPECL_M01017,짬뽕·짬뽕밥·짬뽕탕,561025,0.0412
202110,SNACK_M01005,쫄면,561025,0.0112
202110,KOREA_M06007,찌개,561025,0.0030
202110,CNVNC_M01017,찐빵,561025,0.0028
202110,KOREA_M05021,찜닭,561025,0.0086
202110,SPECL_M01018,참치회,561025,0.0030
202110,SPECL_M01019,채식·비건 요리,561025,0.0084
202110,KOREA_M02010,추어탕,561025,0.0045
202110,SPECL_M01020,치킨가스·생선가스·규가스,561025,0.0050
202110,SPECL_M01021,카레,561025,0.0228
202110,ALCHL_M01010,칵테일,561025,0.0051
202110,DRINK_M01010,커피,561025,0.0561
202110,CNVNC_M01018,케이크,561025,0.0784
202110,CNVNC_M01019,쿠키,561025,0.0398
202110,FORGN_M01020,타다끼,561025,0.0021
202110,BARFD_M01009,타코와사비·고노와다,561025,0.0023
202110,FORGN_M01021,탕수육·꿔바로우,561025,0.0266
202110,FORGN_M01022,터키음식,561025,0.0006
202110,CNVNC_M01020,토스트,561025,0.0145
202110,SPECL_M01022,튀김,561025,0.1059
202110,FORGN_M01023,파스타,561025,0.0905
202110,CNVNC_M02006,프라이드치킨,561025,0.0092
202110,FORGN_M01024,피자,561025,0.0349
202110,SPECL_M01023,함박스테이크,561025,0.0061
202110,CNVNC_M01021,핫도그,561025,0.0082
202110,KOREA_M01022,해산물요리,561025,0.0470
202110,KOREA_M02011,해장국,561025,0.0193
