BASE_YM,MENU_CODE,MENU_NM,NTT_CNT,NTT_PER_AVRG_MENTN_CNT
202109,CNVNC_M02001,간장·마늘치킨,509603,0.0085
202109,KOREA_M01001,간장·양념게장,509603,0.0227
202109,KOREA_M01002,갈비찜·뼈찜,509603,0.0076
202109,KOREA_M02001,갈비탕,509603,0.0111
202109,KOREA_M02002,감자탕,509603,0.0092
202109,CNVNC_M01001,감자튀김·사이드메뉴,509603,0.0268
202109,BARFD_M01001,견과류,509603,0.0002
202109,KOREA_M01003,계란찜·계란말이,509603,0.0386
202109,CNVNC_M01002,고로케·소시지빵·피자빵,509603,0.0084
202109,KOREA_M06001,고추장찌개·돼지찌개,509603,0.0337
202109,BARFD_M01002,골뱅이,509603,0.0044
202109,KOREA_M01004,곰장어 요리,509603,0.0030
202109,KOREA_M05001,곱창·막창·내장부위,509603,0.0528
202109,KOREA_M01005,공기밥·돌솥밥,509603,0.0087
202109,BARFD_M01003,과일안주,509603,0.0007
202109,KOREA_M02003,국·탕,509603,0.0251
202109,KOREA_M02004,국밥,509603,0.0111
202109,KOREA_M03001,국수·칼국수·수제비,509603,0.1165
202109,KOREA_M01006,굴요리,509603,0.0014
202109,FORGN_M01001,그라탕,509603,0.0018
202109,KOREA_M05002,기타동물,509603,0.0003
202109,CNVNC_M02002,기타시즈닝치킨,509603,0.0420
202109,SNACK_M01001,김밥·주먹밥,509603,0.0346
202109,KOREA_M06002,김치찌개·참치찌개,509603,0.0222
202109,SPECL_M01001,나베·전골,509603,0.0346
202109,KOREA_M01008,낙지·오징어·쭈꾸미 요리,509603,0.0922
202109,KOREA_M05003,닭갈비,509603,0.0170
202109,CNVNC_M01003,닭강정,509603,0.0078
202109,KOREA_M05004,닭똥집·모래집,509603,0.0020
202109,KOREA_M05005,닭발,509603,0.0137
202109,KOREA_M05006,닭볶음탕,509603,0.0130
202109,SPECL_M01002,덮밥,509603,0.0332
202109,CNVNC_M01004,도넛·꽈배기,509603,0.0216
202109,SPECL_M01003,도시락,509603,0.0034
202109,SPECL_M01004,돈가스,509603,0.0556
202109,FORGN_M01003,돈부리,509603,0.0170
202109,FORGN_M01004,동남아음식,509603,0.0061
202109,KOREA_M05007,돼지갈비·주물럭·양념고기,509603,0.0251
202109,KOREA_M05008,돼지고기 구이,509603,0.1215
202109,KOREA_M06003,된장찌개·청국장,509603,0.0553
202109,SPECL_M01005,두부요리,509603,0.0206
202109,CNVNC_M01005,떡·모찌,509603,0.0618
202109,SNACK_M01002,떡볶이,509603,0.0589
202109,DRINK_M01001,라떼류음료,509603,0.1051
202109,DRINK_M01002,라떼류커피,509603,0.0708
202109,SNACK_M01003,라면,509603,0.0716
202109,FORGN_M01006,리소토·필라프,509603,0.0266
202109,FORGN_M01007,마라탕,509603,0.0197
202109,CNVNC_M01006,마카롱·와플·파이·타르트·카페디저트,509603,0.0732
202109,ALCHL_M01003,막걸리,509603,0.0247
202109,CNVNC_M01007,만두,509603,0.0529
202109,KOREA_M02005,매운탕·해물탕,509603,0.0222
202109,ALCHL_M01004,맥주,509603,0.0114
202109,CNVNC_M01008,머핀·카스텔라,509603,0.0082
202109,FORGN_M01008,멕시칸음식,509603,0.0022
202109,SPECL_M01006,면류,509603,0.0029
202109,KOREA_M03002,물냉면,509603,0.0266
202109,KOREA_M01009,민물고기 요리,509603,0.0031
202109,KOREA_M01010,민물장어 요리,509603,0.0050
202109,SPECL_M01007,바닷가재·게요리,509603,0.0219
202109,CNVNC_M02003,반반치킨,509603,0.0017
202109,KOREA_M04001,백반,509603,0.0131
202109,KOREA_M05009,백숙·토종닭,509603,0.0052
202109,SPECL_M01010,버섯요리,509603,0.0016
