BASE_YM,MENU_CODE,MENU_NM,NTT_CNT,NTT_PER_AVRG_MENTN_CNT
202101,CNVNC_M02001,간장·마늘치킨,448251,0.0098
202101,KOREA_M01001,간장·양념게장,448251,0.0247
202101,KOREA_M01002,갈비찜·뼈찜,448251,0.0075
202101,KOREA_M02001,갈비탕,448251,0.0137
202101,KOREA_M02002,감자탕,448251,0.0109
202101,CNVNC_M01001,감자튀김·사이드메뉴,448251,0.0266
202101,BARFD_M01001,견과류,448251,0.0001
202101,KOREA_M01003,계란찜·계란말이,448251,0.0446
202101,CNVNC_M01002,고로케·소시지빵·피자빵,448251,0.0084
202101,KOREA_M06001,고추장찌개·돼지찌개,448251,0.0352
202101,BARFD_M01002,골뱅이,448251,0.0046
202101,KOREA_M01004,곰장어 요리,448251,0.0026
202101,KOREA_M05001,곱창·막창·내장부위,448251,0.0613
202101,KOREA_M01005,공기밥·돌솥밥,448251,0.0091
202101,BARFD_M01003,과일안주,448251,0.0004
202101,KOREA_M02003,국·탕,448251,0.0278
202101,KOREA_M02004,국밥,448251,0.0115
202101,KOREA_M03001,국수·칼국수·수제비,448251,0.1127
202101,KOREA_M01006,굴요리,448251,0.0092
202101,FORGN_M01001,그라탕,448251,0.0021
202101,KOREA_M05002,기타동물,448251,0.0003
202101,CNVNC_M02002,기타시즈닝치킨,448251,0.0446
202101,SNACK_M01001,김밥·주먹밥,448251,0.0361
202101,KOREA_M06002,김치찌개·참치찌개,448251,0.0258
202101,SPECL_M01001,나베·전골,448251,0.0419
202101,KOREA_M01008,낙지·오징어·쭈꾸미 요리,448251,0.0910
202101,KOREA_M05003,닭갈비,448251,0.0172
202101,CNVNC_M01003,닭강정,448251,0.0082
202101,KOREA_M05004,닭똥집·모래집,448251,0.0023
202101,KOREA_M05005,닭발,448251,0.0178
202101,KOREA_M05006,닭볶음탕,448251,0.0176
202101,SPECL_M01002,덮밥,448251,0.0337
202101,CNVNC_M01004,도넛·꽈배기,448251,0.0165
202101,SPECL_M01003,도시락,448251,0.0055
202101,SPECL_M01004,돈가스,448251,0.0594
202101,FORGN_M01003,돈부리,448251,0.0159
202101,FORGN_M01004,동남아음식,448251,0.0043
202101,KOREA_M05007,돼지갈비·주물럭·양념고기,448251,0.0259
202101,KOREA_M05008,돼지고기 구이,448251,0.1193
202101,KOREA_M06003,된장찌개·청국장,448251,0.0556
202101,SPECL_M01005,두부요리,448251,0.0220
202101,CNVNC_M01005,떡·모찌,448251,0.0728
202101,SNACK_M01002,떡볶이,448251,0.0669
202101,DRINK_M01001,라떼류음료,448251,0.1196
202101,DRINK_M01002,라떼류커피,448251,0.0557
202101,SNACK_M01003,라면,448251,0.0707
202101,FORGN_M01006,리소토·필라프,448251,0.0268
202101,FORGN_M01007,마라탕,448251,0.0199
202101,CNVNC_M01006,마카롱·와플·파이·타르트·카페디저트,448251,0.0782
202101,ALCHL_M01003,막걸리,448251,0.0206
202101,CNVNC_M01007,만두,448251,0.0606
202101,KOREA_M02005,매운탕·해물탕,448251,0.0259
202101,ALCHL_M01004,맥주,448251,0.0104
202101,CNVNC_M01008,머핀·카스텔라,448251,0.0079
202101,FORGN_M01008,멕시칸음식,448251,0.0018
202101,SPECL_M01006,면류,448251,0.0024
202101,KOREA_M03002,물냉면,448251,0.0209
202101,KOREA_M01009,민물고기 요리,448251,0.0028
202101,KOREA_M01010,민물장어 요리,448251,0.0037
202101,SPECL_M01007,바닷가재·게요리,448251,0.0299
202101,CNVNC_M02003,반반치킨,448251,0.0019
