BASE_YM,MENU_CODE,MENU_NM,NTT_CNT,NTT_PER_AVRG_MENTN_CNT
202304,CNVNC_M02001,간장·마늘치킨,1187500,0.0021
202304,KOREA_M01001,간장·양념게장,1187500,0.0270
202304,KOREA_M01002,갈비찜·뼈찜,1187500,0.0072
202304,KOREA_M02001,갈비탕,1187500,0.0114
202304,KOREA_M02002,감자탕,1187500,0.0098
202304,CNVNC_M01001,감자튀김·사이드메뉴,1187500,0.0242
202304,BARFD_M01001,견과류,1187500,0.0001
202304,KOREA_M01003,계란찜·계란말이,1187500,0.0467
202304,CNVNC_M01002,고로케·소시지빵·피자빵,1187500,0.0069
202304,KOREA_M06001,고추장찌개·돼지찌개,1187500,0.0402
202304,BARFD_M01002,골뱅이,1187500,0.0052
202304,KOREA_M01004,곰장어 요리,1187500,0.0030
202304,KOREA_M05001,곱창·막창·내장부위,1187500,0.0552
202304,KOREA_M01005,공기밥·돌솥밥,1187500,0.0080
202304,BARFD_M01003,과일안주,1187500,0.0006
202304,KOREA_M02003,국·탕,1187500,0.0244
202304,KOREA_M02004,국밥,1187500,0.0114
202304,KOREA_M03001,국수·칼국수·수제비,1187500,0.1157
202304,KOREA_M01006,굴요리,1187500,0.0031
202304,FORGN_M01001,그라탕,1187500,0.0017
202304,KOREA_M05002,기타동물,1187500,0.0003
202304,CNVNC_M02002,기타시즈닝치킨,1187500,0.0533
202304,SNACK_M01001,김밥·주먹밥,1187500,0.0304
202304,KOREA_M06002,김치찌개·참치찌개,1187500,0.0269
202304,SPECL_M01001,나베·전골,1187500,0.0480
202304,KOREA_M01008,낙지·오징어·쭈꾸미 요리,1187500,0.0980
202304,KOREA_M05003,닭갈비,1187500,0.0223
202304,CNVNC_M01003,닭강정,1187500,0.0068
202304,KOREA_M05004,닭똥집·모래집,1187500,0.0024
202304,KOREA_M05005,닭발,1187500,0.0136
202304,KOREA_M05006,닭볶음탕,1187500,0.0149
202304,SPECL_M01002,덮밥,1187500,0.0358
202304,CNVNC_M01004,도넛·꽈배기,1187500,0.0161
202304,SPECL_M01003,도시락,1187500,0.0023
202304,SPECL_M01004,돈가스,1187500,0.0469
202304,FORGN_M01003,돈부리,1187500,0.0156
202304,FORGN_M01004,동남아음식,1187500,0.0060
202304,KOREA_M05007,돼지갈비·주물럭·양념고기,1187500,0.0331
202304,KOREA_M05008,돼지고기 구이,1187500,0.1666
202304,KOREA_M06003,된장찌개·청국장,1187500,0.0644
202304,SPECL_M01005,두부요리,1187500,0.0224
202304,CNVNC_M01005,떡·모찌,1187500,0.0521
202304,SNACK_M01002,떡볶이,1187500,0.0459
202304,DRINK_M01001,라떼류음료,1187500,0.0932
202304,DRINK_M01002,라떼류커피,1187500,0.0319
202304,SNACK_M01003,라면,1187500,0.0683
202304,FORGN_M01006,리소토·필라프,1187500,0.0251
202304,FORGN_M01007,마라탕,1187500,0.0164
202304,CNVNC_M01006,마카롱·와플·파이·타르트·카페디저트,1187500,0.0528
202304,ALCHL_M01003,막걸리,1187500,0.0240
202304,CNVNC_M01007,만두,1187500,0.0475
202304,KOREA_M02005,매운탕·해물탕,1187500,0.0239
202304,ALCHL_M01004,맥주,1187500,0.0109
202304,CNVNC_M01008,머핀·카스텔라,1187500,0.0070
202304,FORGN_M01008,멕시칸음식,1187500,0.0027
202304,SPECL_M01006,면류,1187500,0.0038
202304,KOREA_M03002,물냉면,1187500,0.0369
202304,KOREA_M01009,민물고기 요리,1187500,0.0021
202304,KOREA_M01010,민물장어 요리,1187500,0.0052
202304,SPECL_M01007,바닷가재·게요리,1187500,0.0309
202304,CNVNC_M02003,반반치킨,1187500,0.0006
202304,KOREA_M04001,백반,1187500,0.0129
202304,KOREA_M05009,백숙·토종닭,1187500,0.0041
202304,SPECL_M01010,버섯요리,1187500,0.0014
202304,BARFD_M01004,번데기,1187500,0.0029
202304,CNVNC_M01009,베이글·식사용빵,1187500,0.0126
202304,CNVNC_M02004,베이크류치킨,1187500,0.0009
202304,KOREA_M05010,보쌈,1187500,0.0180
202304,KOREA_M01011,복어요리,1187500,0.0023
202304,SPECL_M01011,볶음밥,1187500,0.0871
202304,KOREA_M06004,부대찌개,1187500,0.0077
202304,KOREA_M05011,불닭,1187500,0.0083
202304,BUFFT_M01001,뷔페·식권,1187500,0.0127
202304,KOREA_M03003,비빔냉면,1187500,0.0127
202304,KOREA_M01012,비빔밥,1187500,0.0360
202304,CNVNC_M01010,빙수,1187500,0.0088
202304,FORGN_M01009,사시미,1187500,0.0191
202304,KOREA_M02006,사철탕·보신탕,1187500,0.0001
202304,ALCHL_M01005,사케,1187500,0.0207
202304,KOREA_M05012,삼계탕,1187500,0.0066
202304,KOREA_M01013,새우구이,1187500,0.0261
202304,CNVNC_M01011,샌드위치,1187500,0.0287
202304,FORGN_M01010,샐러드,1187500,0.0937
202304,KOREA_M01014,생선구이,1187500,0.0216
202304,KOREA_M06005,생선찌개,1187500,0.0009
202304,KOREA_M01015,생선찜·해물찜,1187500,0.0043
202304,SPECL_M01012,샤브샤브,1187500,0.0215
202304,KOREA_M02007,설렁탕·곰탕,1187500,0.0159
202304,KOREA_M05013,소고기구이,1187500,0.0855
202304,FORGN_M01011,소바,1187500,0.0200
